material_id,formula_pretty,n_elements,contains_transition_metal,formation_energy_per_atom,energy_per_atom,band_gap,density,volume,elements,Target
mp-1111678,K2LiAuCl6,4,FALSE,0.4911424854,1.130441986,-0.8682128618,-0.3892197208,-0.4893257248,"['Au', 'Cl', 'K', 'Li']",FALSE
mp-754727,LiNiS2,3,TRUE,1.213116404,0.7005797977,-0.8682128618,-0.04858243824,-0.8997720532,"['Li', 'Ni', 'S']",FALSE
mp-755200,LiNiO2,3,TRUE,0.5826898226,0.4168664226,-0.8682128618,0.6502833961,-0.8415995376,"['Li', 'Ni', 'O']",FALSE
mp-1272479,Li2CoNiO4,4,TRUE,0.4648387115,0.3367043641,-0.8682128618,0.5476847119,-0.8277863712,"['Co', 'Li', 'Ni', 'O']",FALSE
mp-757863,Li4VCr(WO6)2,5,FALSE,-0.3785101462,-0.1810277205,0.08689946222,1.185592665,-0.03926006223,"['Cr', 'Li', 'O', 'V', 'W']",TRUE
mp-757567,LiFeCO4,4,TRUE,0.07108133641,-0.07559307414,0.461943214,-0.2815913828,-0.4385838155,"['C', 'Fe', 'Li', 'O']",TRUE
mp-773480,Li5V3P8O29,4,FALSE,-0.7074443135,-0.08960063722,-0.4752937624,-0.7896445686,2.117571654,"['Li', 'O', 'P', 'V']",FALSE
mp-757626,Li2Fe3Co7O20,4,TRUE,0.7720767123,0.1273296196,-0.8682128618,0.4424149404,-0.2447729635,"['Co', 'Fe', 'Li', 'O']",FALSE
mp-1235806,Sr2LiFeO3F,5,TRUE,-0.3584574074,0.3372503857,-0.8682128618,0.4504983394,-0.9075197538,"['F', 'Fe', 'Li', 'O', 'Sr']",FALSE
mp-1003549,LiMn16O32,3,TRUE,0.1511867731,-0.2382650988,-0.8682128618,0.1653012171,0.4387276727,"['Li', 'Mn', 'O']",FALSE
mp-759719,LiMn2P2(O4F)2,5,TRUE,-0.5361352871,-0.0432280362,-0.8682128618,-0.3955346352,0.8549922134,"['F', 'Li', 'Mn', 'O', 'P']",FALSE
mp-1113920,Na2LiCeCl6,4,FALSE,-0.1290941959,-0.7372712726,-0.5424617352,-0.9509334134,-0.4027572715,"['Ce', 'Cl', 'Li', 'Na']",FALSE
mp-6248,LiGd(PO3)4,4,FALSE,-1.040255588,-0.2995257874,1.484832898,-0.2319373205,0.1145160242,"['Gd', 'Li', 'O', 'P']",TRUE
mp-1016095,LiMn2O4,3,TRUE,-0.038546917,-0.1304254516,-0.8682128618,0.3782935891,-0.03277675694,"['Li', 'Mn', 'O']",FALSE
mp-21778,Li2Fe2(MoO4)3,4,TRUE,-0.05798425905,-0.1971184246,0.9304262829,-0.2899341356,2.262459008,"['Fe', 'Li', 'Mo', 'O']",TRUE
mp-1113004,Cs2LiScCl6,4,FALSE,-0.4863016805,0.7968813283,1.687013913,-0.4229417913,-0.4224707051,"['Cl', 'Cs', 'Li', 'Sc']",TRUE
mp-774925,RbLiMn3O4,4,TRUE,0.1144314974,-0.04839270363,-0.212783449,0.196735502,-0.09562520193,"['Li', 'Mn', 'O', 'Rb']",FALSE
mp-1095924,LiGa2Cu,3,FALSE,3.493151723,-0.1599661518,-0.8682128618,-2.181426829,0.8171183726,"['Cu', 'Ga', 'Li']",FALSE
mp-1112580,Cs2LiNbF6,4,FALSE,-1.085890574,-1.535765743,-0.8682128618,0.5933506644,-0.7421730738,"['Cs', 'F', 'Li', 'Nb']",FALSE
mp-672993,LiBi2P5O18,4,FALSE,-0.2581024692,0.06648666895,-0.8682128618,0.1042804537,0.8922892769,"['Bi', 'Li', 'O', 'P']",FALSE
mp-722623,Li66Be24H35,3,FALSE,2.117250461,1.320546401,-0.8682128618,-1.966236945,2.955621605,"['Be', 'H', 'Li']",FALSE
mp-765712,Li4FeNi3O8,4,TRUE,0.409337776,0.322369587,-0.8682128618,0.5126020987,-0.8265552249,"['Fe', 'Li', 'Ni', 'O']",FALSE
mp-1178075,Li13Mn6(PO4)8,4,TRUE,-0.6461619706,-0.01574252713,-0.8682128618,-0.491113154,0.6371467172,"['Li', 'Mn', 'O', 'P']",FALSE
mp-1176635,LiMnF3,3,TRUE,-1.105647941,0.271542746,2.170460814,0.02828594594,-0.9375600768,"['F', 'Li', 'Mn']",TRUE
mp-760999,Li4TiMn3O8,4,TRUE,-0.4658658781,-0.0820111075,-0.5499775064,0.1086503162,0.1164234669,"['Li', 'Mn', 'O', 'Ti']",FALSE
mp-1176281,Li9Mn2Co5O16,4,TRUE,0.1861684567,0.2247137337,-0.8682128618,0.2373554772,-0.3936314124,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-765834,Li6V2OF11,4,FALSE,-1.260913216,0.3992909633,0.5229496087,-0.5600924705,-0.02501686656,"['F', 'Li', 'O', 'V']",TRUE
mp-755839,Li3VCr3O8,4,FALSE,-0.4635291172,-0.1958125112,-0.005456500481,0.1381561897,-0.3759281753,"['Cr', 'Li', 'O', 'V']",FALSE
mp-1176086,Li9Mn2Co5O16,4,TRUE,0.175820419,0.2219846618,-0.4637831219,0.3046508857,-0.4138293399,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-770860,Li4Mn2Fe3P6WO24,6,TRUE,-0.503867539,-0.1578207674,0.5751537489,-0.1162962038,0.181452504,"['Fe', 'Li', 'Mn', 'O', 'P', 'W']",TRUE
mp-26204,LiCo2P5O16,4,TRUE,-0.3902165982,-0.04415721434,-0.08677579022,-0.5057341387,0.4774103912,"['Co', 'Li', 'O', 'P']",FALSE
mp-545467,Li3(CuO2)2,3,FALSE,0.4306344921,0.5653346899,-0.8682128618,0.2264529566,-0.9896335328,"['Cu', 'Li', 'O']",FALSE
mp-763504,Li3Mn8(OF3)4,4,TRUE,-0.7693919607,0.02716055782,-0.8682128618,-0.04935327971,-0.2569752848,"['F', 'Li', 'Mn', 'O']",FALSE
mp-1174217,Li5Mn(CoO4)2,4,TRUE,0.1599945755,0.2651820094,-0.8682128618,0.08107430469,-0.8226103982,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-772719,Li6V3P8O29,4,FALSE,-0.7545395057,-0.08271853018,-0.1337662874,-0.7798047737,2.124230301,"['Li', 'O', 'P', 'V']",FALSE
mp-766527,Li3Mn4(PO4)6,4,TRUE,-0.4887551754,-0.1084686739,-0.5784832691,-0.387650411,1.212833051,"['Li', 'Mn', 'O', 'P']",FALSE
mp-1175491,Li9Co7O16,3,TRUE,0.3681183029,0.3094861454,-0.6882406119,0.3116302202,-0.4067814599,"['Co', 'Li', 'O']",FALSE
mp-1176199,Li9Mn2Co5O16,4,TRUE,0.1737255066,0.2214321738,-0.5199144218,0.2797500536,-0.4064692578,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1236652,LiCu6OF11,4,FALSE,0.2198395888,0.7949401846,-0.8682128618,0.4234240247,-0.5673353195,"['Cu', 'F', 'Li', 'O']",FALSE
mp-1181148,Li2SeO4,3,FALSE,0.6086510136,0.5757552952,-0.02069117175,-0.8204758797,0.5496347292,"['Li', 'O', 'Se']",FALSE
mp-755693,LiFeF4,3,TRUE,-0.861645966,0.4394099683,1.537714134,-0.7091391298,-0.4961130341,"['F', 'Fe', 'Li']",TRUE
mp-1341790,Li9Mn2Co5O16,4,TRUE,1.271357351,0.5109089102,-0.8682128618,0.2552285037,-0.399091699,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-26319,Li3Mo(PO3)8,4,FALSE,-0.6044088444,-0.0604806784,-0.0671399917,-0.6288927199,0.03902421332,"['Li', 'Mo', 'O', 'P']",FALSE
mp-756806,Li4Mn3Cr(PO4)4,5,TRUE,-0.7048882288,-0.1559540177,0.7963611757,-0.2908293638,-0.335057976,"['Cr', 'Li', 'Mn', 'O', 'P']",TRUE
mp-540946,LiReO4,3,FALSE,-0.3728921761,-0.2109569891,1.860418327,0.821736465,0.2478533678,"['Li', 'O', 'Re']",TRUE
mp-1236546,LiSc4(FeO3)4,4,TRUE,-0.7442299725,-0.3223374249,-0.0191338498,0.4899967928,-0.594057815,"['Fe', 'Li', 'O', 'Sc']",FALSE
mp-26773,Li3Fe(PO4)2,4,TRUE,-0.6246956832,0.034943869,0.6689316143,-0.409394629,-0.4234620488,"['Fe', 'Li', 'O', 'P']",TRUE
mp-1245555,LiIrN2,3,FALSE,2.194491903,0.128258935,-0.8682128618,2.548558027,-0.9499603505,"['Ir', 'Li', 'N']",FALSE
mp-756863,Li5Mn3V2O10,4,TRUE,-0.3530643402,-0.07296323096,-0.3062904758,0.1328218949,-0.1176124778,"['Li', 'Mn', 'O', 'V']",FALSE
mp-769026,Li2BiO3,3,FALSE,0.1698087623,0.4929813344,0.02805977631,1.601242476,-0.3925382082,"['Bi', 'Li', 'O']",TRUE
mp-1032837,LiYMg6O8,4,FALSE,-1.116592497,0.1963998555,2.733128007,-0.06935324917,-0.752062427,"['Li', 'Mg', 'O', 'Y']",TRUE
mp-1221200,Na4Li4MnFe3P4(O4F)4,7,TRUE,-0.7038444414,0.09534632193,1.746869244,-0.382322739,1.169501375,"['F', 'Fe', 'Li', 'Mn', 'Na', 'O', 'P']",TRUE
mp-756737,Li5Nb2Ni5O12,4,TRUE,-0.04169624799,0.100915699,-0.8682128618,0.9562203454,-0.5845822654,"['Li', 'Nb', 'Ni', 'O']",FALSE
mp-1199484,LiCu2BP2(HO5)2,6,FALSE,-0.1428165669,0.1488791905,-0.4522047717,-0.3844185815,0.9892619962,"['B', 'Cu', 'H', 'Li', 'O', 'P']",FALSE
mp-801465,Li5Ni3O5F3,4,TRUE,0.6420906342,0.6677971897,-0.8682128618,0.1760342149,-0.8226430189,"['F', 'Li', 'Ni', 'O']",FALSE
mp-1020646,NaLi2B(PO4)2,5,FALSE,-0.8391849861,0.02724259258,3.081494156,-0.7863058947,-0.3531747373,"['B', 'Li', 'Na', 'O', 'P']",TRUE
mp-25848,LiNi2(PO4)3,4,TRUE,0.01594204855,0.1068710209,-0.8682128618,-0.5076189177,0.07374886273,"['Li', 'Ni', 'O', 'P']",FALSE
mp-756636,Li2Fe2SnO6,4,TRUE,0.1292587284,0.1364753306,0.478396659,0.6989497021,-0.5575902702,"['Fe', 'Li', 'O', 'Sn']",TRUE
mp-757899,Li3Sn2(PO4)3,4,FALSE,-0.5886737138,0.08701101433,0.6164566355,-0.2591785985,1.859697276,"['Li', 'O', 'P', 'Sn']",TRUE
mp-754877,Li4Mn3Cr3O12,4,TRUE,-0.2538833212,-0.1564099084,-0.4018965017,0.1880150104,-0.5951862164,"['Cr', 'Li', 'Mn', 'O']",FALSE
mp-781613,Li4Fe3Co5O16,4,TRUE,0.5666128917,0.1557904819,-0.8682128618,0.6348451236,-0.4769815734,"['Co', 'Fe', 'Li', 'O']",FALSE
mp-1651187,Li7Mn5O12,3,TRUE,-0.1827797916,0.05736546584,-0.1966008426,0.07658090025,0.0404429318,"['Li', 'Mn', 'O']",FALSE
mp-772586,Li2Cr2O7,3,FALSE,0.154363885,0.05593483785,0.8067884618,-0.7960921723,0.483814623,"['Cr', 'Li', 'O']",TRUE
mp-1110991,Na2LiAuF6,4,FALSE,-0.274014068,0.9050722194,-0.5855250727,0.393513913,-0.8359805432,"['Au', 'F', 'Li', 'Na']",FALSE
mp-556902,KLi4NbO5,4,FALSE,-0.5766358379,0.2364242067,1.689180622,-0.3845598299,-0.5140572684,"['K', 'Li', 'Nb', 'O']",TRUE
mp-1195450,Li4Ca2B16(H2O5)7,5,FALSE,-0.4988018458,0.02092148306,2.613011087,-1.136797276,2.759268293,"['B', 'Ca', 'H', 'Li', 'O']",TRUE
mp-759678,Li4Ti15O32,3,FALSE,-1.451387569,-0.4620332073,0.4490783805,-0.1812523055,0.4951820303,"['Li', 'O', 'Ti']",TRUE
mp-767609,LiVF5,3,FALSE,-1.228878375,0.3623727903,0.6405612709,-0.44018572,-0.289961815,"['F', 'Li', 'V']",TRUE
mp-752894,Li3Co2(SiO4)2,4,TRUE,-0.4667543318,0.05335861797,-0.5220811306,-0.507567619,-0.7206768225,"['Co', 'Li', 'O', 'Si']",FALSE
mp-774498,Li3Ti(FeO3)2,4,TRUE,-0.3827971296,-0.01898430691,-0.8468166123,0.1747553582,-0.907791865,"['Fe', 'Li', 'O', 'Ti']",FALSE
mp-1174731,Li4MnCo2O7,4,TRUE,0.1832222674,0.2254487413,-0.7264288545,0.2135448055,-0.5015682914,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-768109,Li4Ti3V2(Fe2O9)2,5,TRUE,-0.5182859769,-0.2118394555,0.18020336,0.008009312414,0.7618405802,"['Fe', 'Li', 'O', 'Ti', 'V']",TRUE
mp-757214,Li3TiCo3O8,4,TRUE,-0.05258701207,0.08176526889,-0.8682128618,0.5409007078,-0.845309549,"['Co', 'Li', 'O', 'Ti']",FALSE
mp-26605,Li3Cr2(PO4)3,4,FALSE,-0.7264912492,-0.1130794771,1.082840705,-0.5128141401,1.395608245,"['Cr', 'Li', 'O', 'P']",TRUE
mp-758781,Li3Mn(PO4)2,4,TRUE,-0.6269428791,0.02000976106,-0.01405562604,-0.6899958183,0.6361606671,"['Li', 'Mn', 'O', 'P']",FALSE
mp-755600,Li4MnF7,3,TRUE,-1.159148428,0.5029781714,0.4335728706,-0.5898179078,-0.5171009507,"['F', 'Li', 'Mn']",TRUE
mp-758362,Li3Ti2(PO4)3,4,FALSE,-0.95121767,-0.1213511772,-0.8667909591,-0.6320494489,1.506454488,"['Li', 'O', 'P', 'Ti']",FALSE
mp-1177562,Li3MnV(PO4)3,5,TRUE,-0.695875343,-0.08962485115,-0.5057631049,-0.5332696764,1.435132596,"['Li', 'Mn', 'O', 'P', 'V']",FALSE
mp-1113316,Na2LiLuCl6,4,FALSE,-0.1635335036,-0.9563990363,1.971394443,-0.6394922546,-0.4821161698,"['Cl', 'Li', 'Lu', 'Na']",TRUE
mp-1196881,Li2TeWO6,4,FALSE,-0.1255270384,0.06631295601,1.596486111,1.152271163,0.2384727537,"['Li', 'O', 'Te', 'W']",TRUE
mp-1175226,Li7Mn4CoO12,4,TRUE,-0.09945335775,0.1038657246,-0.5176122937,0.155706536,-0.6130259757,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1175148,Li7Mn4CoO12,4,TRUE,-0.1124214751,0.1004456632,-0.2705397805,0.1534610461,0.01315169691,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1223381,Li2Co2H24C6(N4O5)3,6,TRUE,1.241802387,0.3003151237,-0.009654498785,-1.260298395,0.3958602012,"['C', 'Co', 'H', 'Li', 'N', 'O']",FALSE
mp-758132,Li5Fe3Co2(PO4)6,5,TRUE,-0.4461072995,-0.03301057611,0.7419903267,-0.3533588161,0.08620192249,"['Co', 'Fe', 'Li', 'O', 'P']",TRUE
mp-775158,Li8Mn13Cr3O32,4,TRUE,-0.1691783187,-0.1725090859,-0.7937322467,0.194592101,0.4677395266,"['Cr', 'Li', 'Mn', 'O']",FALSE
mp-1175970,Li9Mn2Co5O16,4,TRUE,0.1666202095,0.2195583049,-0.5048151698,0.3157301461,-0.4170623899,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-752607,LiVF3,3,FALSE,-1.150648762,0.2642073903,0.8554717003,-0.3526662126,-0.8963498126,"['F', 'Li', 'V']",TRUE
mp-43030,Na2Li2Al3Si3ClO12,6,FALSE,-1.236024541,0.0113411537,2.266811646,-1.007168884,0.6949197562,"['Al', 'Cl', 'Li', 'Na', 'O', 'Si']",TRUE
mp-756302,Li3Mn(CoO2)4,4,TRUE,0.3319900463,0.1210578164,-0.8682128618,0.7662924755,-0.8076948023,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1644256,Li4Ti3(CoO4)3,4,TRUE,-0.4979107446,-0.07096549657,-0.1858350083,0.1161920425,0.08197502983,"['Co', 'Li', 'O', 'Ti']",FALSE
mp-758705,LiFe2(BO3)2,4,TRUE,-0.3041231914,-0.1740727084,-0.3232855979,-0.3425242849,0.161111177,"['B', 'Fe', 'Li', 'O']",FALSE
mp-769526,Li7MgNi7O16,4,TRUE,0.5294451336,0.4183831596,-0.8169566567,0.5597525485,-0.4648577131,"['Li', 'Mg', 'Ni', 'O']",FALSE
mp-1180557,LiTb5Sn3,3,FALSE,1.53578341,0.7468624303,-0.8682128618,2.718787556,0.1826804862,"['Li', 'Sn', 'Tb']",FALSE
mp-1211564,Li(ErGe)4,3,FALSE,1.265630241,0.6258082015,-0.8682128618,3.004885181,1.011195491,"['Er', 'Ge', 'Li']",FALSE
mp-1097607,LiBeCu2,3,FALSE,3.992536196,1.587299686,-0.6555368509,-2.256791241,0.5805665006,"['Be', 'Cu', 'Li']",FALSE
mp-554804,Li2MnP2O7,4,TRUE,-0.5285967895,-0.01382823751,1.922711205,-0.5517468657,1.944915136,"['Li', 'Mn', 'O', 'P']",TRUE
mp-1096079,Li2TlRh,3,FALSE,3.855682222,-3.398869925,-0.6988033173,-2.200581189,2.10135495,"['Li', 'Rh', 'Tl']",FALSE
mp-760680,Li2Fe12P7,3,TRUE,1.603780501,-0.01911244338,-0.8682128618,1.511611233,-0.5193844922,"['Fe', 'Li', 'P']",FALSE
mp-752436,Li2MnNb3O8,4,TRUE,-0.7238694272,-0.3695643456,-0.7647525164,0.6471258623,-0.2714613115,"['Li', 'Mn', 'Nb', 'O']",FALSE
mp-2927,LiAg2Sn,3,FALSE,1.918145831,1.202879164,-0.8682128618,2.711410572,-1.02836272,"['Ag', 'Li', 'Sn']",FALSE
mp-697764,LiFeP2O7,4,TRUE,-0.5835894147,-0.08819744794,0.8259502928,-0.3778761967,0.1872110864,"['Fe', 'Li', 'O', 'P']",TRUE
mp-1101898,Li4Ce3Ge4,3,FALSE,1.508444586,0.7776020971,-0.8682128618,1.179844358,-0.5957689436,"['Ce', 'Ge', 'Li']",FALSE
mp-772658,Li9Mn7V12O48,4,TRUE,-0.2561684678,-0.1621192699,-0.7846591536,-0.2052606675,1.304947372,"['Li', 'Mn', 'O', 'V']",FALSE
mp-1235275,LiTi4O6,3,FALSE,-1.170502158,-0.4364069924,-0.8682128618,0.3405860471,-0.9067198455,"['Li', 'O', 'Ti']",FALSE
mp-1174822,Li6Mn3CoO10,4,TRUE,-0.05587652183,0.137800345,-0.4885648538,0.1338181976,-0.7218006903,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-14871,Li16Ta2N8O,4,FALSE,1.008843615,0.4515368106,1.435066305,0.001421514526,-0.4701584755,"['Li', 'N', 'O', 'Ta']",TRUE
mp-774806,Li4Mn3Cr3(SbO8)2,5,TRUE,-0.2641010349,-0.1008669726,-0.5098256839,0.6115453515,-0.3663164185,"['Cr', 'Li', 'Mn', 'O', 'Sb']",FALSE
mp-1175599,Li9Mn2Co5O16,4,TRUE,0.1472888812,0.2144600838,-0.4649341859,0.3165046501,-0.4172874506,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-2912355,LiSn(PO3)4,4,FALSE,-0.3024969123,-0.7134129606,1.176009184,-0.4216738143,0.1190056436,"['Li', 'O', 'P', 'Sn']",TRUE
mp-977374,LiLuPd2,3,FALSE,1.33607976,-4.375164082,-0.8682128618,3.943880045,-1.04190231,"['Li', 'Lu', 'Pd']",FALSE
mp-759479,LiCoSiO4,4,TRUE,-0.3049416158,0.03828822066,0.004361398781,-0.505406626,2.808261211,"['Co', 'Li', 'O', 'Si']",TRUE
mp-766597,Li4Ti5S12,3,FALSE,0.5011312726,0.333841496,-0.1695169826,-0.7801512239,1.18096279,"['Li', 'S', 'Ti']",FALSE
mp-566257,Li4Mo3O8,3,FALSE,-0.1138906736,-0.03402212543,0.2053236402,0.3612133765,-0.7423747885,"['Li', 'Mo', 'O']",TRUE
mp-1174287,Li4Mn3O7,3,TRUE,-0.181135379,0.04527255302,-0.2678313945,0.1137188718,-0.4930801443,"['Li', 'Mn', 'O']",FALSE
mp-13916,LiCaSi2,3,FALSE,1.760725137,0.9320890379,-0.8682128618,-1.085612134,-0.3079321324,"['Ca', 'Li', 'Si']",FALSE
mp-768491,Li2FePCO7,5,TRUE,-0.3481812878,-0.04171487653,0.670150388,-0.678533778,0.3370407336,"['C', 'Fe', 'Li', 'O', 'P']",TRUE
mp-570185,Ba38Na58Li26N,4,FALSE,2.160067254,1.616092156,-0.8475614185,-1.0380135,13.47373807,"['Ba', 'Li', 'N', 'Na']",FALSE
mp-759122,LiBiP2O7,4,FALSE,-0.5360271431,0.04515263789,2.127532896,0.2242904372,0.5921178159,"['Bi', 'Li', 'O', 'P']",TRUE
mp-1211153,LiDy(SO4)2,4,FALSE,-0.4689719946,0.1000348191,3.011617797,-0.131522079,-0.2624297444,"['Dy', 'Li', 'O', 'S']",TRUE
mp-1034028,KLiMg14O15,4,FALSE,-0.832088645,0.3825415237,0.8990090053,-0.3560193148,-0.3049722688,"['K', 'Li', 'Mg', 'O']",TRUE
mp-757188,Li2MnSi4O11,4,TRUE,-0.9394797465,-0.1453838607,-0.8250818147,-0.6761495847,0.01204600094,"['Li', 'Mn', 'O', 'Si']",FALSE
mp-1176973,Li6MnV3(PO4)6,5,TRUE,-0.7554013303,-0.104756967,-0.4325012635,-0.6025927014,0.1403684081,"['Li', 'Mn', 'O', 'P', 'V']",FALSE
mp-21293,Li3In2,2,FALSE,1.744053176,-1.037236755,-0.8682128618,0.4400049318,-0.9656980292,"['In', 'Li']",FALSE
mp-753838,Li2Si2Ni2O7,4,TRUE,-0.4594498499,0.05914741328,1.503520761,-0.09221452043,-0.4432367687,"['Li', 'Ni', 'O', 'Si']",TRUE
mp-555899,Li2Si3O7,3,FALSE,-1.213741607,-0.104646996,2.760618124,-0.9417055501,0.4822112194,"['Li', 'O', 'Si']",TRUE
mp-540477,Li2Mn(PO3)4,4,TRUE,-0.6925973702,-0.07963409556,1.859538101,-0.6782689229,-0.5640495892,"['Li', 'Mn', 'O', 'P']",TRUE
mp-1235337,K2LiS2(O2F)2,5,FALSE,-0.1150290511,0.5570523909,-0.8682128618,-1.341252408,-0.5479406514,"['F', 'K', 'Li', 'O', 'S']",FALSE
mp-1094159,Li3Mg,2,FALSE,2.147102569,1.283205389,-0.8682128618,-1.880611591,-1.007801066,"['Li', 'Mg']",FALSE
mp-861290,Li2FeSi3O8,4,TRUE,5.110554502,1.474207729,-0.8682128618,-0.8338725977,-0.1581746021,"['Fe', 'Li', 'O', 'Si']",FALSE
mp-861525,LiVCrP2(O4F)2,6,FALSE,3.094436617,0.9062697962,-0.8682128618,-0.3886397388,-0.7270626634,"['Cr', 'F', 'Li', 'O', 'P', 'V']",FALSE
mp-1174332,Li6Mn3CoO10,4,TRUE,-0.005884912103,0.1509845543,-0.8682128618,0.07944110319,-0.7109538827,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1104607,LiVCuO4,4,FALSE,0.03448240171,0.1019237349,-0.8363216166,0.1346252474,-0.7881345685,"['Cu', 'Li', 'O', 'V']",FALSE
mp-779579,LiCu5(PO4)2,4,FALSE,0.3973083341,0.3230092477,-0.7712526429,0.6457878639,-0.1915753872,"['Cu', 'Li', 'O', 'P']",FALSE
mp-763577,Li3Ti2V2O8,4,FALSE,-0.9023300153,-0.2325343897,-0.8682128618,0.01457981796,-0.7977669979,"['Li', 'O', 'Ti', 'V']",FALSE
mp-849652,Li3Ti2Cu3O10,4,FALSE,-0.07913959144,0.1752254921,-0.8068002091,0.2435799231,-0.6936727867,"['Cu', 'Li', 'O', 'Ti']",FALSE
mp-753438,Li2VO2F,4,FALSE,-0.747833947,0.1465311727,0.3469722282,-0.2236641385,-0.5878414087,"['F', 'Li', 'O', 'V']",TRUE
mp-1175254,Li7Mn4CoO12,4,TRUE,-0.0524256086,0.1162682796,-0.8533844484,0.1463350894,-0.6108198274,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-867805,LiCa2Ga,3,FALSE,1.841131371,9.35E-05,-0.8682128618,-0.8398575735,-0.9367632636,"['Ca', 'Ga', 'Li']",FALSE
mp-1176713,LiMnP2O7,4,TRUE,-0.5936297574,-0.1090981372,-0.4597882525,-0.5258829952,1.813581736,"['Li', 'Mn', 'O', 'P']",FALSE
mp-759874,LiCu(PO3)2,4,FALSE,-0.3251111094,0.1030483749,0.1257648014,-0.5085504778,1.692319532,"['Cu', 'Li', 'O', 'P']",TRUE
mp-1175263,Li7Mn4CoO12,4,TRUE,-0.07118273511,0.1113214919,-0.4271522012,0.1265435114,-0.6061091054,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-25991,Li2Ni3(P2O7)2,4,TRUE,-0.4479460722,0.006570219777,1.880595802,-0.1618911323,0.232064225,"['Li', 'Ni', 'O', 'P']",TRUE
mp-1176381,Na2LiFePCO7,6,TRUE,-0.3483104369,0.05547563252,1.680242948,-0.5838441506,-0.3591904453,"['C', 'Fe', 'Li', 'Na', 'O', 'P']",TRUE
mp-753845,LiCuO2,3,FALSE,0.6170239299,0.547850753,-0.7504657803,-0.02647829594,-0.7084185344,"['Cu', 'Li', 'O']",FALSE
mp-1020030,LiAl(GeO3)2,4,FALSE,-0.5834007209,0.09117581278,1.559990609,0.2904504449,0.02327360684,"['Al', 'Ge', 'Li', 'O']",TRUE
mp-778996,Li4Co2Ni3O10,4,TRUE,0.5854843575,0.3382880238,-0.8682128618,0.62181827,-0.2510030245,"['Co', 'Li', 'Ni', 'O']",FALSE
mp-764068,Li3V3P8O29,4,FALSE,-0.6053887117,-0.1039839347,-0.2858421615,-0.8585453747,2.203689352,"['Li', 'O', 'P', 'V']",FALSE
mp-765515,LiCo15O16,3,TRUE,1.306933539,0.178109844,-0.8682128618,1.563492029,-0.334690007,"['Co', 'Li', 'O']",FALSE
mp-1222509,Li4WO6,3,FALSE,-0.01675567553,0.2080554627,-0.8682128618,0.4739468911,-0.9073464504,"['Li', 'O', 'W']",FALSE
mp-758175,LiV2(CO3)4,4,FALSE,-0.05739040318,-0.2534116793,-0.3005351555,-0.631098956,-0.04628662372,"['C', 'Li', 'O', 'V']",FALSE
mp-775214,LiVCuO4,4,FALSE,0.07160340745,0.1117135999,-0.8682128618,0.3326581982,-0.4008397693,"['Cu', 'Li', 'O', 'V']",FALSE
mp-754221,LiFe2F5,3,TRUE,-0.7769590512,0.3031633364,1.296329232,-0.3007326007,-0.6174968019,"['F', 'Fe', 'Li']",TRUE
mp-770354,Li3V3(BO5)2,4,FALSE,-0.6608847206,-0.1800416057,-0.3381140113,-0.1936212997,-0.2537264502,"['B', 'Li', 'O', 'V']",FALSE
mp-1177893,Li2MnV3O8,4,TRUE,-0.4156542508,-0.2250229807,-0.8682128618,0.0006346097519,-0.7912238537,"['Li', 'Mn', 'O', 'V']",FALSE
mp-772416,Li2Ti3Sn(PO4)6,5,FALSE,-1.011894105,-0.2010755697,0.8281170016,-0.4722321835,0.09432846144,"['Li', 'O', 'P', 'Sn', 'Ti']",TRUE
mp-1177422,Li4Fe2P4H3O16,5,TRUE,-0.415697964,0.07252807431,0.2046465437,-0.6225678605,-0.3498694398,"['Fe', 'H', 'Li', 'O', 'P']",TRUE
mp-766142,LiFe5O5F,4,TRUE,0.3071323522,-0.09484134177,-0.1395216076,0.3729661913,-0.8094219786,"['F', 'Fe', 'Li', 'O']",FALSE
mp-939375,LiCuPO4F,5,FALSE,4.991712855,1.653662905,-0.8682128618,-0.2040480481,-0.7247139495,"['Cu', 'F', 'Li', 'O', 'P']",FALSE
mp-7611,Li2CaGeO4,4,FALSE,-0.693446971,0.2591759934,1.917023594,-0.1820479034,-0.9753929109,"['Ca', 'Ge', 'Li', 'O']",TRUE
mp-757774,Li2Co(NiO3)2,4,TRUE,0.6897272484,0.3437914547,-0.660344236,0.6035026249,-0.6481982509,"['Co', 'Li', 'Ni', 'O']",FALSE
mp-765998,Li4Mn8O9F7,4,TRUE,-0.506012325,-0.03362454526,-0.5088777488,-0.05100139851,-0.2668286951,"['F', 'Li', 'Mn', 'O']",FALSE
