customer,quarter,order_quantity,crossbuy,ret_expense,ret_expense_sq,purchase
276,6,202.69,1,46.8,2190.24,1
276,7,210.27,1,0,0,1
276,8,317.44,3,35.24,1241.86,1
276,9,313.69,4,0,0,1
276,10,381.7,1,52.77,2784.67,1
276,11,352.69,2,20.8,432.64,1
276,12,302.04,5,7.64,58.37,1
277,1,291.82,1,0,0,1
277,2,362.09,2,8.57,73.44,1
277,3,514.93,2,0,0,1
277,4,382.75,5,0,0,1
277,5,251.31,1,28.44,808.83,1
277,6,294.86,3,18.98,360.24,1
277,7,292.06,1,0,0,1
277,8,384.83,1,0,0,1
277,9,312.31,1,0,0,1
277,10,429.55,4,19.74,389.67,1
277,11,388.03,1,0,0,1
277,12,502.27,2,0,0,1
278,1,117.51,1,0,0,1
278,2,0,0,0,0,0
278,3,0,0,0,0,0
278,4,0,0,10.33,106.71,0
278,5,0,0,0,0,0
278,6,0,0,51.67,2669.79,0
278,7,0,0,16.59,275.23,0
278,8,0,0,0,0,0
278,9,0,0,0,0,0
278,10,0,0,0,0,0
278,11,0,0,0,0,0
278,12,92.46,1,0,0,1
279,1,223.08,1,17.97,322.92,1
279,2,179.77,1,0,0,1
279,3,233.15,1,0,0,1
279,4,173.28,1,46.47,2159.46,1
279,5,234.13,2,23.73,563.11,1
279,6,139.38,1,43.45,1887.9,1
279,7,0,0,36.11,1303.93,0
279,8,0,0,0,0,0
279,9,0,0,0,0,0
279,10,0,0,0,0,0
279,11,0,0,0,0,0
279,12,0,0,0,0,0
280,1,240.05,1,0,0,1
280,2,348.35,3,0,0,1
280,3,217.24,4,0,0,1
280,4,181.95,1,28.43,808.26,1
280,5,145.57,1,15.97,255.04,1
280,6,256.96,1,18.83,354.57,1
280,7,184.51,1,0,0,1
280,8,210.69,1,29,841,1
280,9,158.12,1,0,0,1
280,10,120.23,1,0,0,1
280,11,176.4,1,0,0,1
280,12,176.56,1,45.6,2079.36,1
281,1,244.36,2,0,0,1
281,2,219.32,1,6.99,48.86,1
281,3,247.49,3,21.4,457.96,1
281,4,202.21,5,34.25,1173.06,1
281,5,0,0,0,0,0
281,6,108.74,1,27.91,778.97,1
281,7,186.42,1,0,0,1
281,8,183.36,1,0,0,1
281,9,0,0,0,0,0
281,10,131.92,1,0,0,1
281,11,173.27,1,23.13,535,1
281,12,0,0,0,0,0
282,1,140.71,1,25.45,647.7,1
282,2,204.52,2,26.66,710.76,1
282,3,301.19,2,0,0,1
282,4,269.06,2,0,0,1
282,5,348.92,4,48.5,2352.25,1
282,6,245.01,2,0,0,1
282,7,337.29,2,30.64,938.81,1
282,8,240.77,2,8.29,68.72,1
282,9,0,0,0,0,0
282,10,0,0,31.05,964.1,0
282,11,0,0,0,0,0
282,12,0,0,0,0,0
283,1,241.35,1,20.04,401.6,1
283,2,0,0,0,0,0
283,3,0,0,0,0,0
283,4,0,0,52.38,2743.66,0
283,5,0,0,39.55,1564.2,0
283,6,0,0,0,0,0
283,7,0,0,0,0,0
283,8,0,0,0,0,0
283,9,0,0,0,0,0
283,10,0,0,5.85,34.22,0
283,11,0,0,14.89,221.71,0
283,12,0,0,0,0,0
284,1,163.72,1,52.35,2740.52,1
284,2,0,0,0,0,0
284,3,0,0,0,0,0
284,4,0,0,0,0,0
284,5,0,0,29.07,845.06,0
284,6,0,0,0,0,0
284,7,0,0,0,0,0
284,8,0,0,0,0,0
284,9,0,0,0,0,0
284,10,0,0,3.97,15.76,0
284,11,143.79,1,4.94,24.4,1
284,12,0,0,0,0,0
285,1,137.34,1,0,0,1
285,2,0,0,53.08,2817.49,0
285,3,0,0,0,0,0
285,4,0,0,0,0,0
285,5,0,0,7.22,52.13,0
285,6,0,0,0,0,0
285,7,0,0,0,0,0
285,8,0,0,0,0,0
285,9,0,0,0,0,0
285,10,0,0,18.19,330.88,0
285,11,0,0,0,0,0
285,12,0,0,46.84,2193.99,0
286,1,258.42,4,53.08,2817.49,1
286,2,232.62,1,0,0,1
286,3,221.82,4,0,0,1
286,4,194.62,2,17.97,322.92,1
286,5,0,0,0,0,0
286,6,0,0,0,0,0
286,7,83.31,1,3.99,15.92,1
286,8,0,0,29.27,856.73,0
286,9,0,0,0,0,0
286,10,0,0,0,0,0
286,11,0,0,21.51,462.68,0
286,12,0,0,0,0,0
287,1,316.11,1,0,0,1
287,2,216.59,2,51.83,2686.35,1
287,3,214.41,1,0,0,1
287,4,298.66,5,0,0,1
287,5,243.51,2,26.04,678.08,1
287,6,312.89,1,42.09,1771.57,1
287,7,214.99,1,34.79,1210.34,1
287,8,191.56,1,24.01,576.48,1
287,9,216.78,1,0,0,1
287,10,330.88,5,26.9,723.61,1
287,11,162.39,1,0,0,1
287,12,248.75,1,0,0,1
288,1,315.84,1,20.98,440.16,1
288,2,194.63,1,0,0,1
288,3,183.43,1,56.03,3139.36,1
288,4,0,0,0,0,0
288,5,0,0,50.42,2542.18,0
288,6,0,0,22,484,0
288,7,0,0,0,0,0
288,8,0,0,6.84,46.79,0
288,9,0,0,0,0,0
288,10,0,0,0,0,0
288,11,0,0,0,0,0
288,12,0,0,0,0,0
289,1,261.82,1,0,0,1
289,2,211.55,1,15.95,254.4,1
289,3,279.58,1,51.69,2671.86,1
289,4,153.69,1,0,0,1
289,5,0,0,11.86,140.66,0
289,6,0,0,35.79,1280.92,0
289,7,0,0,28.61,818.53,0
289,8,0,0,0,0,0
289,9,0,0,0,0,0
289,10,0,0,0,0,0
289,11,0,0,0,0,0
289,12,0,0,0,0,0
290,1,207.38,4,0,0,1
290,2,185.44,4,0,0,1
290,3,268.74,2,0,0,1
290,4,406.36,4,0,0,1
290,5,319.88,3,0,0,1
290,6,287.8,2,46.33,2146.47,1
290,7,242.57,2,0,0,1
290,8,0,0,0,0,0
290,9,0,0,33.97,1153.96,0
290,10,0,0,12.66,160.28,0
290,11,0,0,0,0,0
290,12,0,0,0,0,0
291,1,367.11,5,48.86,2387.3,1
291,2,461.21,3,0,0,1
291,3,309.84,1,0,0,1
291,4,219.86,1,9.19,84.46,1
291,5,305.97,2,0,0,1
291,6,256.92,1,16.01,256.32,1
291,7,235.83,1,0,0,1
291,8,170.05,1,45.48,2068.43,1
291,9,224.45,1,27.01,729.54,1
291,10,307.64,3,0,0,1
291,11,0,0,0,0,0
291,12,0,0,22.33,498.63,0
292,1,169.31,1,0,0,1
292,2,266.64,1,4.88,23.81,1
292,3,219.16,1,38.04,1447.04,1
292,4,185.11,1,38.55,1486.1,1
292,5,292.11,1,0,0,1
292,6,200.59,1,37.19,1383.1,1
292,7,269.82,1,0,0,1
292,8,0,0,0,0,0
292,9,0,0,1.67,2.79,0
292,10,0,0,34.87,1215.92,0
292,11,0,0,14.53,211.12,0
292,12,0,0,43.88,1925.45,0
293,1,148.84,1,0,0,1
293,2,0,0,6.99,48.86,0
293,3,0,0,51.02,2603.04,0
293,4,0,0,0,0,0
293,5,0,0,0,0,0
293,6,0,0,32.9,1082.41,0
293,7,0,0,0,0,0
293,8,0,0,0,0,0
293,9,0,0,0,0,0
293,10,0,0,0,0,0
293,11,0,0,0,0,0
293,12,0,0,0,0,0
294,1,123.97,2,55.46,3075.81,1
294,2,160.41,3,23.38,546.62,1
294,3,160.95,4,2.11,4.45,1
294,4,0,0,31.21,974.06,0
294,5,0,0,0,0,0
294,6,0,0,41.45,1718.1,0
294,7,0,0,0,0,0
294,8,0,0,27.72,768.4,0
294,9,0,0,0,0,0
294,10,0,0,0,0,0
294,11,0,0,0,0,0
294,12,0,0,0,0,0
295,1,305.32,2,0,0,1
295,2,291.52,4,37.99,1443.24,1
295,3,0,0,0,0,0
295,4,0,0,0,0,0
295,5,0,0,0,0,0
295,6,0,0,0,0,0
295,7,0,0,0,0,0
295,8,157.02,2,39.31,1545.28,1
295,9,303.23,5,17.62,310.46,1
295,10,283.72,5,0,0,1
295,11,327.64,2,9.15,83.72,1
295,12,248.04,3,0,0,1
296,1,244.77,2,0,0,1
296,2,0,0,0,0,0
296,3,0,0,0,0,0
296,4,0,0,0,0,0
296,5,0,0,49.6,2460.16,0
296,6,0,0,0,0,0
296,7,0,0,0,0,0
296,8,117.21,1,0,0,1
296,9,0,0,0,0,0
296,10,0,0,0,0,0
296,11,0,0,0,0,0
296,12,0,0,0,0,0
297,1,231.7,2,0,0,1
297,2,230.73,3,25.11,630.51,1
297,3,278.13,3,0,0,1
297,4,396.24,3,0,0,1
297,5,380.04,2,0,0,1
297,6,316.2,3,51.11,2612.23,1
297,7,443.25,2,0,0,1
297,8,551,5,48.8,2381.44,1
297,9,364.82,3,53.81,2895.52,1
297,10,247.94,2,40.17,1613.63,1
297,11,232.18,2,51.46,2648.13,1
297,12,0,0,50.99,2599.98,0
298,1,235.13,2,52.37,2742.62,1
298,2,230.43,4,0,0,1
298,3,0,0,53.97,2912.76,0
298,4,0,0,0,0,0
298,5,0,0,0,0,0
298,6,110.47,1,33.59,1128.29,1
298,7,135.69,1,0,0,1
298,8,171.26,1,38.08,1450.09,1
298,9,195.4,2,0,0,1
298,10,179.19,1,0,0,1
298,11,139.52,1,41.4,1713.96,1
298,12,0,0,0,0,0
299,1,156.43,1,51.74,2677.03,1
299,2,216.17,1,25.58,654.34,1
299,3,170.41,1,0,0,1
299,4,297.13,2,0,0,1
299,5,190.97,1,0,0,1
299,6,140.73,1,38.9,1513.21,1
299,7,205.03,1,0,0,1
299,8,0,0,0,0,0
299,9,0,0,0,0,0
299,10,0,0,0,0,0
299,11,0,0,0,0,0
299,12,0,0,0,0,0
300,1,230.97,1,36.34,1320.6,1
300,2,203.1,1,0,0,1
300,3,154.38,1,0,0,1
300,4,183.93,1,0,0,1
300,5,215.14,2,0,0,1
300,6,0,0,0,0,0
300,7,0,0,0,0,0
300,8,0,0,0,0,0
300,9,0,0,0,0,0
300,10,0,0,0,0,0
300,11,0,0,0,0,0
300,12,0,0,20.72,429.32,0
301,1,179.81,1,11.61,134.79,1
301,2,0,0,23.81,566.92,0
301,3,0,0,0,0,0
301,4,0,0,12.29,151.04,0
301,5,0,0,0,0,0
301,6,0,0,0,0,0
301,7,0,0,0,0,0
301,8,0,0,0,0,0
301,9,0,0,0,0,0
301,10,0,0,0,0,0
301,11,0,0,20.37,414.94,0
301,12,0,0,0,0,0
302,1,253.63,1,0,0,1
302,2,0,0,0,0,0
302,3,0,0,56.12,3149.45,0
302,4,0,0,0,0,0
302,5,0,0,54.52,2972.43,0
302,6,0,0,0,0,0
302,7,0,0,25.14,632.02,0
302,8,0,0,40.57,1645.92,0
302,9,0,0,36.11,1303.93,0
302,10,0,0,5.17,26.73,0
302,11,0,0,7.8,60.84,0
302,12,0,0,0,0,0
303,1,95.8,1,36.99,1368.26,1
303,2,0,0,9.35,87.42,0
303,3,0,0,0,0,0
303,4,0,0,0,0,0
303,5,0,0,3.8,14.44,0
303,6,0,0,48.55,2357.1,0
303,7,0,0,0,0,0
303,8,0,0,0,0,0
303,9,0,0,0,0,0
303,10,0,0,3.5,12.25,0
303,11,0,0,0,0,0
303,12,0,0,0,0,0
304,1,258.86,4,22.92,525.33,1
304,2,275.52,4,0,0,1
304,3,340.96,1,0,0,1
304,4,224.05,1,44.32,1964.26,1
304,5,0,0,0,0,0
304,6,0,0,50.71,2571.5,0
304,7,0,0,20.2,408.04,0
304,8,0,0,0,0,0
304,9,0,0,0,0,0
304,10,0,0,0,0,0
304,11,0,0,0,0,0
304,12,0,0,0,0,0
305,1,121.15,1,0,0,1
305,2,0,0,0,0,0
305,3,0,0,0,0,0
305,4,0,0,0,0,0
305,5,0,0,0,0,0
305,6,0,0,31.92,1018.89,0
305,7,0,0,36.24,1313.34,0
305,8,0,0,42.38,1796.06,0
305,9,0,0,0,0,0
305,10,0,0,0,0,0
305,11,0,0,0,0,0
305,12,0,0,44.55,1984.7,0
306,1,69.65,1,0,0,1
306,2,0,0,0,0,0
306,3,0,0,0,0,0
306,4,0,0,0,0,0
306,5,0,0,46.39,2152.03,0
306,6,0,0,52.14,2718.58,0
306,7,157.23,1,21.61,466.99,1
306,8,151.53,1,45.44,2064.79,1
306,9,222.65,1,0,0,1
306,10,210.61,2,0,0,1
306,11,0,0,0,0,0
306,12,0,0,0,0,0
307,1,155.99,1,0,0,1
307,2,0,0,0,0,0
307,3,0,0,0,0,0
307,4,132.76,1,0,0,1
307,5,205.93,1,0,0,1
307,6,210.27,4,27.82,773.95,1
307,7,197.85,1,0,0,1
307,8,313.05,5,0,0,1
307,9,270.05,2,11.97,143.28,1
307,10,386.31,4,0,0,1
307,11,247.79,1,27.67,765.63,1
307,12,213.62,1,0,0,1
308,1,224.32,1,0,0,1
308,2,186.59,1,0,0,1
308,3,195.02,1,0,0,1
308,4,255.15,1,0,0,1
308,5,258.6,1,0,0,1
308,6,164.63,1,32.81,1076.5,1
308,7,0,0,0,0,0
308,8,0,0,0,0,0
308,9,0,0,0,0,0
308,10,0,0,0,0,0
308,11,0,0,0,0,0
308,12,148.23,1,30.3,918.09,1
309,1,301.04,5,28.68,822.54,1
309,2,209.41,2,35.38,1251.74,1
309,3,252.63,1,19.37,375.2,1
309,4,194.56,1,0,0,1
309,5,0,0,0,0,0
309,6,0,0,4.77,22.75,0
309,7,0,0,28.44,808.83,0
309,8,0,0,13.4,179.56,0
309,9,0,0,0,0,0
309,10,0,0,41.32,1707.34,0
309,11,0,0,15.31,234.4,0
309,12,0,0,0,0,0
310,1,215.66,2,0,0,1
310,2,184.98,1,0,0,1
310,3,181.6,2,40.01,1600.8,1
310,4,207.19,1,0,0,1
310,5,0,0,0,0,0
310,6,0,0,33.78,1141.09,0
310,7,0,0,18.01,324.36,0
310,8,0,0,47.98,2302.08,0
310,9,0,0,48.58,2360.02,0
310,10,0,0,34.33,1178.55,0
310,11,0,0,0,0,0
310,12,0,0,36.94,1364.56,0
311,1,168.48,1,35.55,1263.8,1
311,2,0,0,10.07,101.4,0
311,3,0,0,0,0,0
311,4,0,0,0,0,0
311,5,0,0,16.39,268.63,0
311,6,0,0,0,0,0
311,7,0,0,0,0,0
311,8,143.55,1,0,0,1
311,9,243.99,1,0,0,1
311,10,322.73,4,0,0,1
311,11,349.29,3,0,0,1
311,12,406.81,2,0,0,1
312,1,131.94,1,0,0,1
312,2,0,0,17.51,306.6,0
312,3,0,0,0,0,0
312,4,0,0,0,0,0
312,5,0,0,0,0,0
312,6,146.95,1,34.51,1190.94,1
312,7,228.9,5,6.67,44.49,1
312,8,0,0,0,0,0
312,9,0,0,0,0,0
312,10,0,0,0,0,0
312,11,0,0,17.3,299.29,0
312,12,0,0,0,0,0
313,1,280.91,1,0,0,1
313,2,357.12,3,0,0,1
313,3,195.55,2,46.35,2148.32,1
313,4,148.36,1,41.6,1730.56,1
313,5,0,0,0,0,0
313,6,0,0,44.53,1982.92,0
313,7,0,0,48.19,2322.28,0
313,8,0,0,51.48,2650.19,0
313,9,0,0,0,0,0
313,10,0,0,0,0,0
313,11,0,0,43.02,1850.72,0
313,12,0,0,0,0,0
314,1,170.79,1,0,0,1
314,2,0,0,0,0,0
314,3,0,0,0,0,0
314,4,0,0,0,0,0
314,5,0,0,55.56,3086.91,0
314,6,0,0,0,0,0
314,7,117.57,1,0,0,1
314,8,197.09,1,30.15,909.02,1
314,9,310.73,2,41.2,1697.44,1
314,10,425.82,2,44.06,1941.28,1
314,11,292.68,2,22.86,522.58,1
314,12,240.11,1,0,0,1
315,1,241.52,1,0,0,1
315,2,219.3,5,36.06,1300.32,1
315,3,296.67,2,0,0,1
315,4,0,0,21.34,455.4,0
315,5,0,0,27.07,732.78,0
315,6,0,0,0,0,0
315,7,0,0,18.64,347.45,0
315,8,0,0,22.06,486.64,0
315,9,0,0,53.52,2864.39,0
315,10,0,0,43.95,1931.6,0
315,11,0,0,7.79,60.68,0
315,12,0,0,0,0,0
316,1,162.11,1,0,0,1
316,2,248.56,1,0,0,1
316,3,270.97,5,21.25,451.56,1
316,4,165.8,1,0,0,1
316,5,189.26,1,0,0,1
316,6,261.38,2,55.47,3076.92,1
316,7,362.38,4,0,0,1
316,8,495.05,2,16.51,272.58,1
316,9,237.13,2,53.46,2857.97,1
316,10,194.4,1,0,0,1
316,11,211.5,2,37.55,1410,1
316,12,383.9,2,0,0,1
317,1,133.86,1,32.04,1026.56,1
317,2,0,0,0,0,0
317,3,0,0,0,0,0
317,4,0,0,0,0,0
317,5,0,0,0,0,0
317,6,0,0,22.74,517.11,0
317,7,0,0,49.39,2439.37,0
317,8,0,0,9.48,89.87,0
317,9,0,0,28.36,804.29,0
317,10,0,0,23.21,538.7,0
317,11,0,0,50.72,2572.52,0
317,12,0,0,0,0,0
318,1,301.39,1,0,0,1
318,2,339.98,1,47.59,2264.81,1
318,3,0,0,48.81,2382.42,0
318,4,0,0,31.56,996.03,0
318,5,0,0,0,0,0
318,6,0,0,0,0,0
318,7,0,0,6.85,46.92,0
318,8,0,0,43.09,1856.75,0
318,9,76.71,1,0,0,1
318,10,129.9,1,27.32,746.38,1
318,11,104.9,1,37.77,1426.57,1
318,12,0,0,0,0,0
319,1,249.15,1,3.39,11.49,1
319,2,305.98,2,5.27,27.77,1
319,3,379.28,4,27.3,745.29,1
319,4,277.17,1,0,0,1
319,5,169.13,1,42.12,1774.09,1
319,6,125.18,1,45.19,2042.14,1
319,7,251.49,2,15.24,232.26,1
319,8,0,0,0,0,0
319,9,0,0,0,0,0
319,10,0,0,0,0,0
319,11,0,0,0,0,0
319,12,74.31,1,0,0,1
320,1,198.32,2,0,0,1
320,2,161.22,1,35.47,1258.12,1
320,3,144.86,1,41.72,1740.56,1
320,4,182.13,1,31.46,989.73,1
320,5,0,0,0,0,0
320,6,0,0,0,0,0
320,7,0,0,36.64,1342.49,0
320,8,0,0,15.26,232.87,0
320,9,0,0,0,0,0
320,10,87.95,1,0,0,1
320,11,184.61,3,0,0,1
320,12,220.98,1,42.5,1806.25,1
321,1,171.84,1,0,0,1
321,2,246.53,1,0,0,1
321,3,158.1,1,24.38,594.38,1
321,4,156.99,1,0,0,1
321,5,0,0,2.91,8.47,0
321,6,0,0,26.5,702.25,0
321,7,0,0,0,0,0
321,8,0,0,11.46,131.33,0
321,9,0,0,0,0,0
321,10,0,0,6.83,46.65,0
321,11,0,0,0,0,0
321,12,0,0,0,0,0
322,1,201.88,1,39,1521,1
322,2,0,0,0,0,0
322,3,0,0,5.54,30.69,0
322,4,0,0,0,0,0
322,5,0,0,0,0,0
322,6,0,0,0,0,0
322,7,0,0,39.07,1526.46,0
322,8,0,0,0,0,0
322,9,0,0,0,0,0
322,10,0,0,17.49,305.9,0
322,11,0,0,0,0,0
322,12,0,0,22.27,495.95,0
323,1,220.4,1,27.26,743.11,1
323,2,339.99,1,0,0,1
323,3,426.49,2,42.83,1834.41,1
323,4,277.31,1,0,0,1
323,5,287.98,1,0,0,1
323,6,403.19,4,0,0,1
323,7,234.81,1,56.2,3158.44,1
323,8,195.05,2,7.17,51.41,1
323,9,0,0,14.24,202.78,0
323,10,73.02,1,0,0,1
323,11,0,0,0,0,0
323,12,0,0,0,0,0
324,1,203.33,4,0,0,1
324,2,334.39,3,21.57,465.26,1
324,3,221.31,4,0,0,1
324,4,0,0,0,0,0
324,5,0,0,54.61,2982.25,0
324,6,0,0,33.1,1095.61,0
324,7,0,0,0,0,0
324,8,0,0,0,0,0
324,9,0,0,0,0,0
324,10,0,0,18.83,354.57,0
324,11,0,0,0,0,0
324,12,0,0,0,0,0
325,1,174,1,1.48,2.19,1
325,2,236.19,4,11.3,127.69,1
325,3,294.69,5,0,0,1
325,4,428.92,2,0,0,1
325,5,247.73,4,0,0,1
325,6,399.07,3,40.2,1616.04,1
325,7,390.84,2,33.88,1147.85,1
325,8,311.89,4,34.21,1170.32,1
325,9,241.11,2,48.8,2381.44,1
325,10,236.2,2,0,0,1
325,11,234.32,2,0,0,1
325,12,384.16,2,21.01,441.42,1
326,1,272.43,1,58.37,3407.06,1
326,2,145.83,1,0,0,1
326,3,0,0,17.33,300.33,0
326,4,0,0,0,0,0
326,5,0,0,0,0,0
326,6,0,0,43.58,1899.22,0
326,7,0,0,0,0,0
326,8,0,0,6.41,41.09,0
326,9,0,0,0,0,0
326,10,0,0,17.36,301.37,0
326,11,0,0,0,0,0
326,12,0,0,39.93,1594.4,0
327,1,73.66,1,0,0,1
327,2,157.05,1,0,0,1
327,3,0,0,0,0,0
327,4,0,0,0,0,0
327,5,0,0,0,0,0
327,6,0,0,0,0,0
327,7,0,0,6.17,38.07,0
327,8,0,0,0,0,0
327,9,0,0,10.93,119.46,0
327,10,0,0,55.84,3118.11,0
327,11,0,0,0,0,0
327,12,0,0,45.1,2034.01,0
328,1,299.17,4,44.91,2016.91,1
328,2,318.12,1,0,0,1
328,3,353.29,5,31.23,975.31,1
328,4,308.63,2,50.23,2523.05,1
328,5,250.6,1,20.87,435.56,1
328,6,426,5,23.87,569.78,1
328,7,573.82,4,0,0,1
328,8,443.37,2,0,0,1
328,9,267.88,1,0,0,1
328,10,276.32,1,0,0,1
328,11,0,0,0,0,0
328,12,0,0,0,0,0
329,1,251.22,1,35.03,1227.1,1
329,2,381.89,4,0,0,1
329,3,431.83,4,52.4,2745.76,1
329,4,314.09,2,28.58,816.82,1
329,5,291.39,2,0,0,1
329,6,250.69,3,0,0,1
329,7,284.12,4,55,3025,1
329,8,258.6,2,48.06,2309.76,1
329,9,379.92,3,0,0,1
329,10,331.05,4,0,0,1
329,11,457.65,2,16.58,274.9,1
329,12,326.17,4,0,0,1
330,1,252.02,1,15.35,235.62,1
330,2,207.88,1,38.72,1499.24,1
330,3,257.95,1,0,0,1
330,4,271.71,1,17.57,308.7,1
330,5,306.55,3,0,0,1
330,6,187.99,1,0,0,1
330,7,216.07,1,5.35,28.62,1
330,8,189.92,1,0,0,1
330,9,286.94,1,13.5,182.25,1
330,10,398.72,3,0,0,1
330,11,380.6,4,51.25,2626.56,1
330,12,323.2,1,0,0,1
331,1,374.84,1,54.39,2958.27,1
331,2,255.86,1,0,0,1
331,3,180.94,1,53.08,2817.49,1
331,4,290.46,3,25.74,662.55,1
331,5,326.88,1,0,0,1
331,6,395.55,5,0,0,1
331,7,272.63,1,0,0,1
331,8,226.22,1,26.65,710.22,1
331,9,311.24,3,42.59,1813.91,1
331,10,394.24,1,0,0,1
331,11,432.7,5,0,0,1
331,12,245.33,1,0,0,1
332,1,379.8,2,0,0,1
332,2,241.41,1,45.9,2106.81,1
332,3,207.26,4,35.38,1251.74,1
332,4,202.05,1,37.57,1411.5,1
332,5,0,0,54.79,3001.94,0
332,6,0,0,0,0,0
332,7,0,0,33.08,1094.29,0
332,8,0,0,0,0,0
332,9,0,0,0,0,0
332,10,0,0,0,0,0
332,11,0,0,0,0,0
332,12,0,0,0,0,0
333,1,262.09,1,0,0,1
333,2,356.44,1,30.12,907.21,1
333,3,439.3,1,0,0,1
333,4,231.4,1,0,0,1
333,5,313.74,1,0,0,1
333,6,274.11,1,0,0,1
333,7,206.98,1,34.08,1161.45,1
333,8,252.51,1,31.8,1011.24,1
333,9,345.74,2,0,0,1
333,10,256.94,1,0,0,1
333,11,360.37,3,26.16,684.35,1
333,12,272.12,1,34.1,1162.81,1
334,1,176.55,1,0,0,1
334,2,308.84,2,19.59,383.77,1
334,3,321.02,2,0,0,1
334,4,421.51,2,0,0,1
334,5,571.56,3,0,0,1
334,6,413.28,3,0,0,1
334,7,530,4,0,0,1
334,8,318.76,5,37.5,1406.25,1
334,9,276.34,3,0,0,1
334,10,262.96,1,0,0,1
334,11,399.94,3,0,0,1
334,12,349.69,2,0,0,1
335,1,231.23,1,6.42,41.22,1
335,2,0,0,0,0,0
335,3,0,0,23.53,553.66,0
335,4,0,0,8.05,64.8,0
335,5,0,0,4.82,23.23,0
335,6,0,0,0,0,0
335,7,0,0,0,0,0
335,8,113.73,1,32.39,1049.11,1
335,9,0,0,41.6,1730.56,0
335,10,0,0,0,0,0
335,11,0,0,22.12,489.29,0
335,12,0,0,0,0,0
336,1,348.6,3,24.15,583.22,1
336,2,269.98,4,1.17,1.37,1
336,3,423.11,3,0,0,1
336,4,0,0,0,0,0
336,5,0,0,18.55,344.1,0
336,6,0,0,24.63,606.64,0
336,7,0,0,52,2704,0
336,8,191.83,3,31.65,1001.72,1
336,9,326.5,2,0,0,1
336,10,462.22,4,22.46,504.45,1
336,11,542.3,4,0,0,1
336,12,301.39,2,40.81,1665.46,1
337,1,279.08,2,0,0,1
337,2,186.53,2,0,0,1
337,3,0,0,49.2,2420.64,0
337,4,0,0,0,0,0
337,5,0,0,0,0,0
337,6,0,0,0,0,0
337,7,0,0,0,0,0
337,8,0,0,12.15,147.62,0
337,9,0,0,32.6,1062.76,0
337,10,0,0,10.49,110.04,0
337,11,0,0,0,0,0
337,12,0,0,49.8,2480.04,0
338,1,205.42,1,0,0,1
338,2,132.93,1,0,0,1
338,3,0,0,0,0,0
338,4,0,0,28.88,834.05,0
338,5,0,0,49.53,2453.22,0
338,6,0,0,28.51,812.82,0
338,7,0,0,0,0,0
338,8,0,0,0,0,0
338,9,0,0,0,0,0
338,10,0,0,0,0,0
338,11,0,0,24.73,611.57,0
338,12,0,0,13.19,173.98,0
339,1,318.2,3,16.13,260.18,1
339,2,195.22,1,0,0,1
339,3,194.98,1,46.43,2155.74,1
339,4,301.18,4,0,0,1
339,5,0,0,0,0,0
339,6,0,0,31.91,1018.25,0
339,7,0,0,0,0,0
339,8,137.79,1,21.59,466.13,1
339,9,0,0,22.44,503.55,0
339,10,0,0,0,0,0
339,11,0,0,0,0,0
339,12,0,0,0,0,0
340,1,109.1,1,50.4,2540.16,1
340,2,0,0,0,0,0
340,3,0,0,0,0,0
340,4,0,0,38.91,1513.99,0
340,5,0,0,0,0,0
340,6,0,0,24.73,611.57,0
340,7,0,0,0,0,0
340,8,0,0,0,0,0
340,9,0,0,0,0,0
340,10,113.91,1,20.12,404.81,1
340,11,0,0,31.78,1009.97,0
340,12,0,0,16.51,272.58,0
341,1,114.41,1,59.04,3485.72,1
341,2,0,0,0,0,0
341,3,0,0,45.04,2028.6,0
341,4,0,0,0,0,0
341,5,0,0,0,0,0
341,6,0,0,0,0,0
341,7,0,0,48.73,2374.61,0
341,8,0,0,31.57,996.66,0
341,9,0,0,0,0,0
341,10,0,0,0,0,0
341,11,0,0,0,0,0
341,12,0,0,57.16,3267.27,0
342,1,207.58,1,27.33,746.93,1
342,2,0,0,0,0,0
342,3,0,0,0,0,0
342,4,0,0,32.09,1029.77,0
342,5,0,0,43.45,1887.9,0
342,6,70.47,1,19.51,380.64,1
342,7,0,0,0,0,0
342,8,0,0,0,0,0
342,9,0,0,30.38,922.94,0
342,10,0,0,0,0,0
342,11,0,0,27.3,745.29,0
342,12,0,0,0,0,0
343,1,53.76,1,23.22,539.17,1
343,2,0,0,0,0,0
343,3,0,0,24.27,589.03,0
343,4,0,0,21.05,443.1,0
343,5,0,0,0,0,0
343,6,0,0,0,0,0
343,7,0,0,38.69,1496.92,0
343,8,0,0,54.56,2976.79,0
343,9,0,0,0,0,0
343,10,0,0,28.25,798.06,0
343,11,0,0,0,0,0
343,12,0,0,28.25,798.06,0
344,1,251.87,3,21.73,472.19,1
344,2,352.27,2,0,0,1
344,3,281.49,2,0,0,1
344,4,261.33,2,0,0,1
344,5,377.92,2,49.18,2418.67,1
344,6,296.1,3,0,0,1
344,7,265.25,4,0,0,1
344,8,265.35,2,0,0,1
344,9,423.62,2,34.52,1191.63,1
344,10,251.11,2,0,0,1
344,11,228.22,5,0,0,1
344,12,231.89,2,0,0,1
345,1,183.92,1,0,0,1
345,2,164.8,1,0,0,1
345,3,245.58,1,0,0,1
345,4,190.18,1,11.97,143.28,1
345,5,178.28,4,36.43,1327.14,1
345,6,131.67,1,0,0,1
345,7,0,0,0,0,0
345,8,0,0,49.88,2488.01,0
