Date/Time,Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),LV ActivePower (kW)
03 01 2018 19:10,8.103025436,1589.535548,198.4824066,1400.389038
03 01 2018 19:20,7.518618107,1267.568261,207.7772064,1205.10498
03 01 2018 19:30,7.688251019,1356.847422,199.1479034,1292.051025
03 01 2018 19:40,8.459005356,1802.775046,192.9795074,1856.177002
03 01 2018 19:50,9.077300072,2193.93789,194.6878967,1928.175049
03 01 2018 20:00,8.439414978,1790.767706,196.0083008,1604.427002
03 01 2018 20:10,7.987431049,1522.807198,203.3475037,1599.995972
03 01 2018 20:20,7.939982891,1495.816905,209.9878998,1456.094971
03 01 2018 20:30,7.719861984,1373.888155,213.6096039,1386.623047
03 01 2018 20:40,7.774147034,1403.435097,214.1114044,1460.360962
03 01 2018 20:50,8.582259178,1878.957276,210.4824066,1894.795044
03 01 2018 21:00,8.339191437,1729.804577,212.0424042,1760.422974
03 01 2018 21:10,9.083572388,2198.000295,214.585495,2010.977051
03 01 2018 21:20,8.675281525,1937.131478,211.3721008,1828.81604
03 01 2018 21:30,9.150783539,2241.613462,208.8197937,1960.692993
03 01 2018 21:40,9.191649437,2268.199522,204.3585052,1900.447998
03 01 2018 21:50,8.260289192,1682.388913,201.8890991,1549.958008
03 01 2018 22:00,8.48968792,1821.638384,194.9138947,1692.688965
03 01 2018 22:10,8.78850174,2008.641646,194.1036072,1931.083984
03 01 2018 22:20,8.9564991,2115.986258,193.3457947,2060.147949
03 01 2018 22:30,9.095618248,2205.805875,195.2973938,2069.625
03 01 2018 22:40,8.725904465,1969.014282,199.5845032,2037.266968
03 01 2018 22:50,8.112092018,1594.82568,197.5211029,1594.845947
03 01 2018 23:00,6.856678963,952.7545786,200.4409943,994.5827026
03 01 2018 23:10,7.279873848,1147.124788,200.8896942,1137.285034
03 01 2018 23:20,7.534298897,1275.663238,199.7960968,1267.858032
03 01 2018 23:30,6.945837021,991.791762,196.680603,1002.463013
03 01 2018 23:40,7.085527897,1054.959522,199.6690063,1172.348022
03 01 2018 23:50,7.406904221,1210.225036,197.4501953,1252.139038
04 01 2018 00:00,6.934106827,986.5997761,196.3952026,1121.166992
04 01 2018 00:10,7.151297092,1085.577233,194.0278931,1183.020996
04 01 2018 00:20,6.571721077,834.3322217,191.2942047,932.3084106
04 01 2018 00:30,6.759712219,911.3914755,190.1013947,989.5076904
04 01 2018 00:40,6.414824963,773.0743738,185.5180969,750.5510254
04 01 2018 00:50,6.523455143,815.1962332,187.6056976,825.7661743
04 01 2018 01:00,7.062949181,1044.579697,192.7353973,1116.487061
04 01 2018 01:10,6.692947865,883.5576994,196.0746002,986.7598877
04 01 2018 01:20,6.809185982,932.3551445,194.8430023,1018.14502
04 01 2018 01:30,6.096306801,656.9602747,192.4667969,659.1777954
04 01 2018 01:40,6.142684937,673.1894828,190.7617035,729.4874268
04 01 2018 01:50,6.430369854,779.022258,194.5778046,864.5026245
04 01 2018 02:00,7.538290977,1277.729355,197.9828033,1342.239014
04 01 2018 02:10,7.363255978,1188.27897,197.254303,1279.098022
04 01 2018 02:20,7.46066618,1237.646646,201.2154999,1351.391968
04 01 2018 02:30,7.031758785,1030.349722,199.337204,1039.727051
04 01 2018 02:40,6.874794006,960.6072518,194.1508026,876.0166016
04 01 2018 02:50,6.345135212,746.7335706,196.0812073,754.0079956
04 01 2018 03:00,7.185342789,1101.653759,198.135498,1122.334961
04 01 2018 03:10,6.635414124,859.9864071,199.4308014,907.7965698
04 01 2018 03:20,6.927267075,983.5802763,194.1383057,1009.737
04 01 2018 03:30,8.333586693,1726.419178,193.2097015,1806.98999
04 01 2018 03:40,9.532950401,2465.780065,191.9416962,2374.843994
04 01 2018 03:50,8.42602253,1782.575933,189.827301,1779.208984
04 01 2018 04:00,7.494080067,1254.910872,192.1376038,1334.980957
04 01 2018 04:10,8.009915352,1535.679929,192.0973053,1562.947021
04 01 2018 04:20,7.944521904,1498.388472,194.2440033,1562.116943
04 01 2018 04:30,7.72806406,1378.329691,200.2335968,1464.977051
04 01 2018 04:40,7.462277889,1238.475456,205.0283966,1312.358032
04 01 2018 04:50,6.420166969,775.1153796,200.6712952,767.0369873
04 01 2018 05:00,4.7484622,276.5245875,201.9185028,283.2593079
04 01 2018 05:10,6.264211178,716.8074668,208.1761017,687.1071777
04 01 2018 05:20,5.50088501,469.2545248,200.7915955,465.7536011
04 01 2018 05:30,5.27207613,405.760119,208.0086975,355.6220093
04 01 2018 05:40,5.701906204,529.0010043,217.7465057,467.8251953
04 01 2018 05:50,6.579235077,837.3348199,212.3013,865.3469849
04 01 2018 06:00,7.678398132,1351.561187,208.9172974,1512.972046
04 01 2018 06:10,7.89579916,1470.901705,217.2373962,1491.698975
04 01 2018 06:20,8.964849472,2121.355873,221.3515015,2004.44104
04 01 2018 06:30,8.083142281,1577.962305,219.8023987,1581.483032
04 01 2018 06:40,7.799798965,1417.519324,214.5469971,1431.620972
04 01 2018 06:50,7.978303909,1517.596799,216.9134064,1523.792969
04 01 2018 07:00,8.155491829,1620.257833,215.3661041,1693.270996
04 01 2018 07:10,8.248645782,1675.437185,211.0007935,1775.037964
04 01 2018 07:20,8.495847702,1825.433662,210.1282959,1875.410034
04 01 2018 07:30,7.96182394,1508.211169,208.8327026,1558.057983
04 01 2018 07:40,8.35203743,1737.573598,204.2586975,1811.088989
04 01 2018 07:50,8.135239601,1608.367728,198.5278015,1686.125977
04 01 2018 08:00,9.599003792,2516.478296,198.7720032,2362.262939
04 01 2018 08:10,8.982050896,2132.426304,197.4006958,2000.86499
04 01 2018 08:20,7.2846632,1149.461729,189.5783997,1169.964966
04 01 2018 08:30,7.521474838,1269.040544,182.8565979,1309.223999
04 01 2018 08:40,6.215313911,699.0669586,186.8215027,759.0145264
04 01 2018 08:50,5.501014233,469.2917094,195.8029938,498.1903076
04 01 2018 09:00,5.106607914,362.6279759,195.1764069,332.4820862
04 01 2018 09:10,4.649808884,254.4003993,191.6334991,253.5845032
04 01 2018 09:20,4.374350071,195.8669199,206.2425995,180.4122925
04 01 2018 09:30,4.833168983,296.0476529,196.2194977,258.3656921
04 01 2018 09:40,4.907478809,313.5912843,187.0084991,133.0052948
04 01 2018 12:40,2.888112068,0,0,0
04 01 2018 12:50,2.386636019,0,139.2751007,0
04 01 2018 13:00,2.476815939,0,153.8556061,0
04 01 2018 13:10,1.77384305,0,144.0395966,0
04 01 2018 13:20,2.48486495,0,142.8634033,0
04 01 2018 13:30,2.764512062,0,133.9111023,0
04 01 2018 13:40,2.5070889,0,103.2738037,0
04 01 2018 13:50,3.441704035,45.74272546,79.09410858,0
04 01 2018 14:00,2.484878063,0,106.4503021,0
04 01 2018 14:10,2.436743021,0,102.7186966,0
04 01 2018 14:20,2.359375954,0,107.3701019,0
04 01 2018 14:30,3.021173,16.71339969,94.58883667,0
04 01 2018 14:40,3.395319939,41.15246635,97.73842621,0
04 01 2018 14:50,3.413508892,42.91145285,101.6998978,0
04 01 2018 15:00,5.160031796,376.3091657,81.87310028,0
04 01 2018 15:10,5.161472797,376.6813732,62.48146057,0
04 01 2018 15:20,5.414981842,444.8721366,61.62747955,0
04 01 2018 15:30,6.778621197,919.3695705,67.9675827,0
04 01 2018 15:40,4.436894894,208.7606108,0,0
04 01 2018 15:50,5.013915062,339.4254412,50.42341995,210.7194977
04 01 2018 16:00,5.274309158,406.3577312,47.2641716,338.6500854
04 01 2018 16:10,5.915596962,596.8819872,43.18653107,518.5518188
04 01 2018 16:20,5.858211994,578.1937936,42.6594696,504.067688
04 01 2018 16:30,5.650877953,513.468126,52.86571121,446.7330017
04 01 2018 16:40,6.349774837,748.4708008,53.7215004,705.7045288
04 01 2018 16:50,6.636434078,860.4009723,53.08805084,795.3168945
04 01 2018 17:00,7.010248184,1020.608833,52.78892899,1012.676025
04 01 2018 17:10,7.559226036,1288.599129,55.33359909,1240.823975
04 01 2018 17:20,7.404004097,1208.758132,51.70399094,1282.074951
04 01 2018 17:30,6.80051899,928.6616421,53.39633179,941.5869141
04 01 2018 17:40,5.82537508,567.653659,45.68770981,590.8366699
04 01 2018 17:50,6.080101967,651.3438616,45.51879883,650.5629272
04 01 2018 18:00,6.582440853,838.6177863,40.36516953,871.5112305
04 01 2018 18:10,6.643204212,863.1557364,46.86555862,914.1212158
04 01 2018 18:20,6.345364094,746.8192169,38.58917999,835.84198
04 01 2018 18:30,6.042553902,638.4379438,48.70145035,624.9906006
04 01 2018 18:40,5.757640839,546.2595924,41.20378113,591.9558716
04 01 2018 18:50,5.694249153,526.6539705,46.98265076,509.3490906
04 01 2018 19:00,7.068666935,1047.201966,33.49834061,1190.81604
04 01 2018 19:10,6.641551018,862.482569,33.8251915,963.7324829
04 01 2018 19:20,6.690164089,882.4084228,27.36738968,980.9760742
04 01 2018 19:30,6.36333704,753.5623423,29.67544937,777.8479004
04 01 2018 19:40,6.827414036,940.1524784,40.88489151,980.223877
04 01 2018 19:50,6.71631813,893.2415095,41.12696838,962.4301758
04 01 2018 20:00,5.415152073,444.919796,41.6153717,462.7698975
04 01 2018 20:10,6.953413963,995.1545635,35.44075012,1139.240967
04 01 2018 20:20,7.42373991,1218.765432,36.21514893,1418.631958
04 01 2018 20:30,8.381437302,1755.404476,39.72340012,1716.139038
04 01 2018 20:40,7.493074894,1254.389015,46.13137817,1312.791016
04 01 2018 20:50,7.380391121,1196.860929,45.09289932,1222.020996
04 01 2018 21:00,6.244694233,709.6956846,42.08800888,703.7221069
04 01 2018 21:10,5.493409157,467.1059234,33.02647018,470.8012085
04 01 2018 21:20,5.124141216,367.0928112,30.50971031,387.34021
04 01 2018 21:30,5.285066128,409.242485,27.65151978,402.4747925
04 01 2018 21:40,5.539794922,480.5208029,28.00427055,460.2911987
04 01 2018 21:50,6.015673161,629.2911153,25.7741394,619.8723755
04 01 2018 22:00,5.59703207,497.3508864,23.50094986,470.2001038
04 01 2018 22:10,6.277314186,721.6050696,23.72624969,691.0140991
04 01 2018 22:20,6.49335289,803.3932558,20.42690086,826.9951782
04 01 2018 22:30,6.786591053,922.7448934,25.21842003,892.4243774
04 01 2018 22:40,6.764401913,913.3662189,30.23693085,907.1884155
04 01 2018 22:50,5.724936962,536.095229,29.67219925,545.2653198
04 01 2018 23:00,6.238166809,707.326293,30.00231934,688.8358154
04 01 2018 23:10,5.945401192,606.7245764,29.64308929,591.9088745
04 01 2018 23:20,6.17223978,683.651641,30.39785957,660.6942749
04 01 2018 23:30,6.351617813,749.1615205,30.28310966,747.4074707
04 01 2018 23:40,7.168983936,1093.909493,18.97281075,1174.243042
04 01 2018 23:50,6.629221916,857.4721041,17.22633934,873.4810181
05 01 2018 00:00,6.55459404,827.511985,12.58047009,845.2050171
05 01 2018 00:10,6.395040989,765.5427556,9.429060936,837.0637207
05 01 2018 00:20,6.797101021,927.2075123,4.961769104,949.4943237
05 01 2018 00:30,6.920464993,980.5831564,358.1897888,1045.36499
05 01 2018 00:40,6.278329849,721.977722,351.8651123,791.0836182
05 01 2018 00:50,6.682812214,879.3775226,2.56614089,994.7495728
05 01 2018 01:00,6.721062183,895.2150304,7.876725197,933.4232178
05 01 2018 01:10,7.131796837,1076.439327,14.10332012,1049.432983
05 01 2018 01:20,6.148598194,675.2752484,20.33539009,671.7241211
05 01 2018 01:30,6.896099091,969.8939666,21.0418396,966.8311768
05 01 2018 01:40,6.926294804,983.1515252,22.93596077,982.2590942
05 01 2018 01:50,6.567954063,832.8293134,33.37145996,825.6619263
05 01 2018 02:00,6.398931026,767.0202867,32.30049896,723.1392212
05 01 2018 02:10,5.446605206,453.7702746,30.16810989,418.6412048
05 01 2018 02:20,5.108693123,363.1576895,27.08235931,327.2762146
05 01 2018 02:30,5.232514858,395.2422704,22.60456085,388.316803
05 01 2018 02:40,4.243929863,169.6759343,30.59626007,167.2218018
05 01 2018 02:50,4.137093067,148.8807431,32.78860855,137.2467957
05 01 2018 03:00,4.160939217,153.4730055,30.18254089,130.7671051
05 01 2018 03:10,4.124106884,146.3914796,31.8532505,117.8118973
05 01 2018 03:20,4.126059055,146.7651643,26.32125092,111.3429031
05 01 2018 03:30,4.204703808,161.9741682,25.67859077,114.2955017
05 01 2018 03:40,4.355268002,191.9770866,27.08256912,143.7870941
05 01 2018 03:50,3.952167034,118.99911,36.21786118,88.93582916
05 01 2018 04:00,4.434104919,208.1806792,29.74682045,183.6699982
05 01 2018 04:10,3.678040981,74.47647719,25.84374046,82.14437866
05 01 2018 04:20,4.063600063,134.8987308,21.24472046,139.9472046
05 01 2018 04:30,5.488460064,465.6863498,17.45406914,434.5010986
05 01 2018 04:40,5.625834942,505.9375911,12.99639034,474.0610962
05 01 2018 04:50,5.394489765,439.1538423,12.51430988,415.1499939
05 01 2018 05:00,5.4572649,456.7899831,12.40832996,435.0263977
05 01 2018 05:10,5.450904846,454.9870522,15.87475014,402.3875122
05 01 2018 05:20,4.76416111,280.1054557,9.024561882,257.2170105
05 01 2018 05:30,4.101181984,142.0168107,7.712677002,137.417099
05 01 2018 05:40,3.941123009,116.9729377,7.581837177,102.3587036
05 01 2018 05:50,3.87789607,105.7487951,11.42055988,92.7376709
05 01 2018 06:00,3.836927891,98.81755605,29.3313694,78.11549377
05 01 2018 06:10,4.130588055,147.6328107,25.04413033,110.3116989
05 01 2018 06:20,4.081981182,138.371917,24.68565941,102.552803
05 01 2018 06:30,3.839956999,99.32084475,24.07126999,77.85061646
05 01 2018 06:40,3.975877047,123.4149463,23.42119026,81.45278168
05 01 2018 06:50,3.820688963,96.14447672,39.26622009,66.64151001
05 01 2018 07:00,3.98053503,124.2930366,52.09212112,90.01490784
05 01 2018 07:10,4.142834187,149.9838297,52.06705093,112.0342026
05 01 2018 07:20,3.929188967,114.8054178,52.53002167,82.11415863
05 01 2018 07:30,3.227394104,27.41325761,62.52310944,13.93430996
05 01 2018 07:40,2.693974972,0,63.97663116,0
05 01 2018 07:50,3.76078701,86.64893432,72.28019714,0
05 01 2018 08:00,3.734816074,82.71048743,69.53996277,55.44535065
05 01 2018 08:10,3.310203075,33.62457425,74.86411285,22.78053093
05 01 2018 08:20,2.853812933,0,85.75393677,4.355070114
05 01 2018 08:30,2.664561987,0,84.46118164,0
05 01 2018 08:40,3.140161991,22.05681442,92.12463379,0
05 01 2018 08:50,2.632610083,0,101.8510971,0
05 01 2018 09:00,1.738193035,0,99.7596817,0
05 01 2018 09:10,1.935835004,0,75.03088379,0
05 01 2018 09:20,1.757176995,0,73.65454865,0
05 01 2018 09:30,1.542072058,0,65.50054169,0
05 01 2018 09:40,1.623093009,0,53.91765976,0
05 01 2018 09:50,2.062084913,0,44.93912125,0
05 01 2018 10:00,2.059083939,0,40.33227158,0
05 01 2018 10:10,2.153846025,0,36.03804016,0
05 01 2018 10:20,2.047363997,0,56.5520401,0
05 01 2018 10:30,1.635233045,0,65.39498138,0
05 01 2018 10:40,0.8386815786,0,64.3360672,0
05 01 2018 10:50,1.287089944,0,30.20119095,0
05 01 2018 11:00,1.370728016,0,24.33827972,0
05 01 2018 11:10,2.464360952,0,307.5815125,0
05 01 2018 11:20,3.067440033,18.5219337,308.2029114,0
05 01 2018 11:30,2.977355957,0,307.5805969,0
05 01 2018 11:40,2.896075964,0,313.1120911,0
05 01 2018 11:50,2.201855898,0,338.1872864,0
05 01 2018 12:00,3.418040991,43.35797331,308.2749023,0
05 01 2018 12:10,3.209656954,26.22550558,296.4602051,0
05 01 2018 12:20,3.092607975,19.64955416,302.644989,0
05 01 2018 12:30,2.95758605,0,306.2347107,0
05 01 2018 12:40,3.802710056,93.23419656,302.2344971,0
05 01 2018 12:50,2.681519032,0,300.1575012,0
05 01 2018 13:00,2.174657106,0,308.3120117,0
05 01 2018 13:10,2.12748909,0,285.7166138,0
05 01 2018 13:20,1.911278009,0,263.1394043,0
05 01 2018 13:30,1.717532039,0,250.1069031,0
05 01 2018 13:40,1.953783989,0,235.3231049,0
05 01 2018 13:50,2.104336023,0,231.5205994,0
05 01 2018 14:00,2.173634052,0,261.1196899,0
05 01 2018 14:10,1.786031008,0,250.3791046,0
05 01 2018 14:20,1.511755943,0,283.2633972,0
05 01 2018 14:30,1.59967804,0,323.84729,0
05 01 2018 14:40,1.383831024,0,311.7663879,0
05 01 2018 14:50,1.28223002,0,289.660614,0
05 01 2018 15:00,1.768030047,0,253.3930969,0
05 01 2018 15:10,1.630704045,0,238.4373932,0
05 01 2018 15:20,1.433897018,0,234.3511963,0
05 01 2018 15:30,1.669222951,0,247.1123962,0
05 01 2018 15:40,1.545390964,0,236.2960968,0
05 01 2018 15:50,1.981886983,0,235.3430939,0
05 01 2018 16:00,2.633574963,0,236.8869019,0
05 01 2018 16:10,2.414356947,0,229.2657928,0
05 01 2018 16:20,2.152529955,0,242.2501984,0
05 01 2018 16:30,2.120126009,0,234.2127991,0
05 01 2018 16:40,2.23940897,0,236.4194946,0
05 01 2018 16:50,2.801307917,0,243.9626007,0
05 01 2018 17:00,3.201854944,25.7189917,241.4969025,0
05 01 2018 17:10,2.875705957,0,236.6499023,0
05 01 2018 17:20,2.854813099,0,231.9618073,0
05 01 2018 17:30,2.863102913,0,214.8110046,0
05 01 2018 17:40,2.499380112,0,203.1401978,0
05 01 2018 17:50,2.928209066,0,208.8934021,0
05 01 2018 18:00,2.825680017,0,222.7451019,0
05 01 2018 18:10,2.271142006,0,225.7310944,0
05 01 2018 18:20,2.446209908,0,231.9817047,0
05 01 2018 18:30,2.877877951,0,224.1681976,0
05 01 2018 18:40,2.957370043,0,208.3934021,0
05 01 2018 18:50,3.568568945,60.05585785,208.1672058,0
05 01 2018 19:00,2.449913979,0,224.892395,0
05 01 2018 19:10,1.791203976,0,243.6520996,0
05 01 2018 19:20,1.930189967,0,252.5655975,0
05 01 2018 19:30,1.660967946,0,233.1425934,0
05 01 2018 19:40,2.148116112,0,257.0335999,0
05 01 2018 19:50,2.624979019,0,258.8557129,0
05 01 2018 20:00,2.289019108,0,253.5534973,0
05 01 2018 20:10,2.671096087,0,253.2687988,0
05 01 2018 20:20,2.723583937,0,245.9183044,0
05 01 2018 20:30,2.813057899,0,244.0549927,0
05 01 2018 20:40,2.679502964,0,251.0276031,0
05 01 2018 20:50,2.554055929,0,241.9400024,0
05 01 2018 21:00,2.330497026,0,238.5106049,0
05 01 2018 21:10,1.548683047,0,209.9880066,0
05 01 2018 21:20,1.566717982,0,188.5220947,0
05 01 2018 21:30,2.107630014,0,197.4953003,0
05 01 2018 21:40,1.79004705,0,185.6945038,0
05 01 2018 21:50,1.783530951,0,205.5852966,0
05 01 2018 22:00,1.452373028,0,231.9136047,0
05 01 2018 22:10,2.141073942,0,221.9756012,0
05 01 2018 22:20,2.596193075,0,227.854599,0
05 01 2018 22:30,2.092180014,0,212.6759033,0
05 01 2018 22:40,1.928406954,0,186.9420013,0
05 01 2018 22:50,1.896306992,0,207.5079041,0
05 01 2018 23:00,1.386492014,0,227.8764954,0
05 01 2018 23:10,1.383507013,0,243.2460938,0
05 01 2018 23:20,1.208117008,0,226.5276031,0
05 01 2018 23:30,1.212676048,0,232.8432007,0
05 01 2018 23:40,1.216743946,0,275.9594116,0
05 01 2018 23:50,0.8581714034,0,258.8037109,0
06 01 2018 00:00,0.5288957953,0,215.6981049,0
06 01 2018 00:10,0.7247728705,0,216.8983002,0
06 01 2018 00:20,1.208716989,0,269.7489014,0
06 01 2018 00:30,0.6809914708,0,249.2165985,0
06 01 2018 00:40,1.802721024,0,183.5424957,0
06 01 2018 00:50,1.805271029,0,170.5200958,0
06 01 2018 01:00,0.7726557255,0,140.0912933,0
06 01 2018 01:10,0.6776608825,0,313.6976013,0
06 01 2018 01:20,0.8507230878,0,259.1706848,0
06 01 2018 01:30,0.7786285281,0,265.1947937,0
06 01 2018 01:40,0.6615433097,0,239.1564026,0
06 01 2018 01:50,0.6620262265,0,246.4013062,0
06 01 2018 02:00,0.7369347215,0,215.3847961,0
06 01 2018 02:10,0.3703731894,0,238.1040955,0
06 01 2018 02:20,0.6656866074,0,257.1151123,0
06 01 2018 02:30,0.4608254135,0,73.79194641,0
06 01 2018 02:40,0.9436951876,0,34.12083817,0
06 01 2018 02:50,0.963562727,0,333.9639893,0
06 01 2018 03:00,1.55261898,0,277.8475952,0
06 01 2018 03:10,2.17685008,0,267.066803,0
06 01 2018 03:20,1.629364967,0,238.489502,0
06 01 2018 03:30,0.8138195276,0,90.45394897,0
06 01 2018 03:40,0.5694591999,0,63.36355972,0
06 01 2018 03:50,0.9714546204,0,218.2781982,0
06 01 2018 04:00,0.521273315,0,129.1246948,0
06 01 2018 04:10,0.3380390108,0,107.9205017,0
06 01 2018 04:20,0.5325043797,0,127.8466034,0
06 01 2018 04:30,0.5522475243,0,128.9541931,0
06 01 2018 04:40,1.139093041,0,143.7068939,0
06 01 2018 04:50,2.34425211,0,134.9770966,0
06 01 2018 05:00,3.646318913,70.10045613,134.4564972,0
06 01 2018 05:10,4.016671181,126.1014106,133.6049042,47.90932846
06 01 2018 05:20,3.279254913,31.17482176,125.3523026,12.95296001
06 01 2018 05:30,2.305548906,0,94.77848816,0
06 01 2018 05:40,1.726174951,0,51.57822037,0
06 01 2018 05:50,1.396111012,0,320.4632874,0
06 01 2018 06:00,1.413828969,0,354.765686,0
06 01 2018 06:10,0.8086162806,0,33.77170944,0
06 01 2018 06:20,0.2905097902,0,118.9788971,0
06 01 2018 06:30,0.6383414865,0,147.8424988,0
06 01 2018 06:40,0.9844483137,0,152.720993,0
06 01 2018 06:50,0.6574208736,0,185.0466003,0
06 01 2018 07:00,0.8653113842,0,182.5706024,0
