User ID,Location,Age,Household Size,Monthly Consumption (kWh),Peak Consumption (kWh),Avg Consumption (kWh),Consumption by Time of Day (Morning),Consumption by Time of Day (Evening),Marketing Interaction,Pricing Plan,Incentive Participation,Engagement Rate,Energy Usage Reduction (%)
User_950,Loc_1,52,1,270,36,9.0,11,13,True,Flat Rate,True,0.8715518564582477,20.872502825031475
User_951,Loc_4,54,4,315,32,10.5,3,15,False,Dynamic Pricing,False,0.4467395253113928,19.124423472872554
User_952,Loc_3,22,5,269,17,8.966666666666667,12,18,False,Dynamic Pricing,True,0.3429665197000782,6.182828147039111
User_953,Loc_4,18,2,351,17,11.7,3,1,True,Dynamic Pricing,True,0.1382455656340571,12.870882181898907
User_954,Loc_5,57,2,459,35,15.3,8,11,True,Dynamic Pricing,False,0.43946537435844213,18.55582958750631
User_955,Loc_1,29,3,421,22,14.033333333333333,6,13,False,Flat Rate,False,0.49632277128437885,18.64267830796566
User_956,Loc_1,53,4,154,48,5.133333333333334,3,5,False,Flat Rate,False,0.4036466944934778,14.411728387412747
User_957,Loc_5,62,1,190,46,6.333333333333333,2,12,True,Dynamic Pricing,True,0.6786600938268971,26.552800264643125
User_958,Loc_5,40,4,377,37,12.566666666666666,5,3,False,Flat Rate,True,0.420896528759226,6.88597228607348
User_959,Loc_3,64,4,200,34,6.666666666666667,2,17,False,Flat Rate,True,0.9614175778465733,17.14068446075001
User_960,Loc_1,48,1,254,25,8.466666666666667,5,11,False,Dynamic Pricing,True,0.5992775178235918,10.628921864313668
User_961,Loc_4,28,3,476,11,15.866666666666667,10,19,True,Dynamic Pricing,False,0.807477935651909,3.6243608722723453
User_962,Loc_2,27,4,448,27,14.933333333333334,12,18,False,Dynamic Pricing,True,0.10935590310947885,26.21957591880411
User_963,Loc_2,20,2,463,26,15.433333333333334,10,7,True,Dynamic Pricing,True,0.3972912929459057,8.134734519396558
User_964,Loc_5,31,1,240,39,8.0,12,6,True,Flat Rate,False,0.3368477014471527,9.373032739927705
User_965,Loc_3,33,5,272,48,9.066666666666666,12,15,True,Dynamic Pricing,False,0.5694823881365918,18.77156479172066
User_966,Loc_2,27,3,109,22,3.6333333333333333,11,18,True,Flat Rate,True,0.8611135200614256,15.18734277389559
User_967,Loc_1,46,1,327,41,10.9,8,5,True,Dynamic Pricing,False,0.07833821776200667,19.55986847476469
User_968,Loc_5,27,5,364,38,12.133333333333333,5,19,False,Flat Rate,False,0.07257479804471079,19.88575971522118
User_969,Loc_4,29,5,347,39,11.566666666666666,11,10,True,Dynamic Pricing,True,0.8503177081575989,20.38926097398267
User_970,Loc_5,47,4,346,27,11.533333333333333,3,4,True,Dynamic Pricing,True,0.21285008603835742,17.96305190840883
User_971,Loc_4,58,4,254,22,8.466666666666667,14,15,True,Flat Rate,True,0.6687532544498137,13.469449010033545
User_972,Loc_5,18,4,133,30,4.433333333333334,4,6,False,Flat Rate,True,0.5428781323608052,18.656499251969446
User_973,Loc_5,22,1,228,39,7.6,12,4,False,Flat Rate,False,0.8328935948872295,6.186484487164458
User_974,Loc_5,37,1,259,30,8.633333333333333,5,10,False,Dynamic Pricing,False,0.12508890983640353,5.612711597530316
User_975,Loc_4,25,3,188,26,6.266666666666667,10,14,False,Flat Rate,True,0.12978296572261128,33.73480304149516
User_976,Loc_4,60,4,192,49,6.4,2,2,False,Flat Rate,True,0.5568183602783076,11.846980104727754
User_977,Loc_5,29,5,426,28,14.2,7,4,False,Flat Rate,False,0.9463786533583709,14.666558174337245
User_978,Loc_2,18,2,340,24,11.333333333333334,3,4,False,Flat Rate,True,0.41499775837075425,5.893428940930781
User_979,Loc_3,37,3,422,18,14.066666666666666,7,8,True,Flat Rate,True,0.32694210025469495,23.013644498566823
User_980,Loc_3,45,1,216,19,7.2,9,14,True,Flat Rate,True,0.6066893231978858,26.20097976356211
User_981,Loc_3,60,3,193,40,6.433333333333334,9,2,False,Flat Rate,True,0.9304486005450311,12.36177227702007
User_982,Loc_4,54,3,262,32,8.733333333333333,2,5,True,Flat Rate,False,0.8369278328446237,3.710519505154384
User_983,Loc_4,64,3,198,39,6.6,9,16,True,Flat Rate,True,0.9954836107332199,23.356698531367645
User_984,Loc_2,54,3,212,42,7.066666666666666,6,7,False,Dynamic Pricing,False,0.02256858320237709,14.252028145967863
User_985,Loc_3,29,2,458,18,15.266666666666667,10,10,True,Dynamic Pricing,True,0.11285814471276223,25.742764913984352
User_986,Loc_3,54,4,190,10,6.333333333333333,12,5,True,Flat Rate,True,0.609467763366622,17.62405950693601
User_987,Loc_5,66,5,445,44,14.833333333333334,11,7,False,Dynamic Pricing,False,0.8205764393338497,5.044048043186617
User_988,Loc_4,66,3,305,20,10.166666666666666,8,9,True,Dynamic Pricing,True,0.28524434230676654,28.81272462078132
User_989,Loc_3,61,3,116,43,3.8666666666666667,3,2,False,Flat Rate,False,0.23921108803421876,18.46599016539859
User_990,Loc_2,45,3,373,25,12.433333333333334,7,13,False,Flat Rate,True,0.7869757993812009,19.44068960326917
User_991,Loc_2,64,4,272,18,9.066666666666666,2,13,True,Flat Rate,True,0.05638185385323158,25.87876808492317
User_992,Loc_3,32,1,215,41,7.166666666666667,6,9,True,Flat Rate,True,0.3693826475825851,17.269854133495357
User_993,Loc_4,23,1,448,24,14.933333333333334,2,11,True,Flat Rate,True,0.5058092225923297,19.591719027890743
User_994,Loc_2,61,2,280,21,9.333333333333334,11,5,False,Flat Rate,True,0.5603486743503234,17.5263459350883
User_995,Loc_5,37,1,190,42,6.333333333333333,14,11,False,Dynamic Pricing,False,0.7286151567927769,8.528121129839457
User_996,Loc_2,67,3,181,23,6.033333333333333,14,13,False,Flat Rate,False,0.35484572343065823,10.74833877199614
User_997,Loc_1,31,3,423,17,14.1,6,1,True,Dynamic Pricing,True,0.6126843446746072,10.056936283395068
User_998,Loc_1,19,3,213,17,7.1,13,8,True,Flat Rate,True,0.5853754227909563,22.790501418614404
User_999,Loc_4,26,2,356,36,11.866666666666667,10,9,False,Flat Rate,False,0.5476161006537471,15.627124367904006
User_1000,Loc_3,54,3,157,21,5.233333333333333,9,16,True,Dynamic Pricing,False,0.6404832931422122,13.600921127485396
